,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
142,"The Zacks Analyst Blog Highlights Walt Disney, Charles Schwab, Synopsys and HF Foods",https://www.zacks.com/stock/news/2280789/the-zacks-analyst-blog-highlights-walt-disney-charles-schwab-synopsys-and-hf-foods,20240529T150000,['Zacks Investment Research'],"Walt Disney, Charles Schwab, Synopsys and HF Foods are part of the Zacks top Analyst Blog.",https://staticx-tuner.zacks.com/images/articles/main/f6/446.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}]",0.26388,Somewhat-Bullish,"[{'ticker': 'NFLX', 'relevance_score': '0.051111', 'ticker_sentiment_score': '0.034047', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNPS', 'relevance_score': '0.25142', 'ticker_sentiment_score': '0.276467', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CURN', 'relevance_score': '0.051111', 'ticker_sentiment_score': '-0.090678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SCHW', 'relevance_score': '0.202366', 'ticker_sentiment_score': '0.165278', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HFFG', 'relevance_score': '0.299478', 'ticker_sentiment_score': '0.110881', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.152499', 'ticker_sentiment_score': '0.0703', 'ticker_sentiment_label': 'Neutral'}]"
143,"Zacks Value Trader Highlights: Apple, Starbucks, The Walt Disney, Shopify and Tesla",https://www.zacks.com/stock/news/2279848/zacks-value-trader-highlights-apple-starbucks-the-walt-disney-shopify-and-tesla,20240528T112600,['Zacks Equity Research'],"Apple, Starbucks, The Walt Disney, Shopify and Tesla are part of the Zacks Value Trader article.",https://staticx-tuner.zacks.com/images/articles/main/6c/1151.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.203593,Somewhat-Bullish,"[{'ticker': 'SHOP', 'relevance_score': '0.262522', 'ticker_sentiment_score': '0.014188', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.497391', 'ticker_sentiment_score': '0.185908', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.262522', 'ticker_sentiment_score': '0.019953', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SBUX', 'relevance_score': '0.38489', 'ticker_sentiment_score': '-0.096505', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.044551', 'ticker_sentiment_score': '0.007895', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.1331', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
144,"Richard M. Sherman, one half of songwriting duo behind 'Mary Poppins' and 'It's a Small World,' dead at 95",https://www.cnn.com/2024/05/25/entertainment/richard-m-sherman-death/index.html,20240525T234700,['Dan Heching'],"Richard M. Sherman, one half of songwriting duo behind 'Mary Poppins' and 'It's a Small World,' dead at ...","https://media.cnn.com/api/v1/images/stellar/prod/ap24146801110438.jpg?q=w_1110,c_fill",CNN,Markets,www.cnn.com,[],0.46335,Bullish,"[{'ticker': 'DIS', 'relevance_score': '0.209365', 'ticker_sentiment_score': '0.30479', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
145,"Richard M. Sherman, one half of songwriting duo behind 'Mary Poppins' and 'It's a Small World,' dead at 95",https://edition.cnn.com/2024/05/25/entertainment/richard-m-sherman-death/index.html,20240525T234700,['Dan Heching'],"Richard M. Sherman, who with his late brother Robert wrote songs for the 1964 Disney classic ""Mary Poppins"" as well as the song ""It's a Small World,"" has died. He was 95.","https://media.cnn.com/api/v1/images/stellar/prod/ap24146801110438.jpg?q=w_1110,c_fill",CNN,Markets,edition.cnn.com,[],0.46335,Bullish,"[{'ticker': 'DIS', 'relevance_score': '0.209365', 'ticker_sentiment_score': '0.30479', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
146,"Richard M. Sherman, who fueled Disney charm in 'Mary Poppins' and 'It's a Small World,' dies at 95",https://apnews.com/article/richard-m-sherman-dead-19bb30ab3af649c480153133c1faa307,20240525T224400,['MARK KENNEDY'],"NEW YORK ( AP ) - Richard M. Sherman, one half of the prolific, award-winning pair of brothers who helped form millions of childhoods by penning the instantly memorable songs for ""Mary Poppins,"" ""The Jungle Book"" and ""Chitty Chitty Bang Bang"" - as well as the most-played tune on Earth, ""It's a ...",https://dims.apnews.com/dims4/default/e404f9c/2147483647/strip/true/crop/5438x3810+0+0/resize/599x420!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fa5%2Fd8%2F28fc03887383e1b8499b5cab8d93%2F6cf3dd6cfb6847db8db6b0ffbad715c4,Associated Press,Markets,apnews.com,[],0.312897,Somewhat-Bullish,"[{'ticker': 'OOBHF', 'relevance_score': '0.051221', 'ticker_sentiment_score': '0.220518', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.051221', 'ticker_sentiment_score': '0.075967', 'ticker_sentiment_label': 'Neutral'}]"
147,Woman says 'near-vertical' Disney waterslide knocked her unconscious and caused brain damage in new lawsuit,https://www.businessinsider.com/disney-world-typhoon-lagoon-waterslide-lawsuit-brain-damage-2024-5,20240525T171000,"['Kenneth Niemeyer', 'Lauren Edmonds']","Woman sues Disney, saying she has brain damage after riding waterslide - Business Insider ...",,Business Insider,GoogleRSS,www.businessinsider.com,[],-0.255084,Somewhat-Bearish,"[{'ticker': 'DIS', 'relevance_score': '0.108958', 'ticker_sentiment_score': '-0.098016', 'ticker_sentiment_label': 'Neutral'}]"
148,Long-Term Stock Investors: When Do You Sell?,https://www.zacks.com/stock/news/2278948/long-term-stock-investors-when-do-you-sell,20240524T185500,['Tracey Ryniec'],"It's easy to buy, and even easy to hold, but when do you sell a stock that you've held for years?",https://staticx-tuner.zacks.com/images/articles/main/bc/2389.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.113702,Neutral,"[{'ticker': 'SHOP', 'relevance_score': '0.352223', 'ticker_sentiment_score': '0.017831', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.639128', 'ticker_sentiment_score': '0.213257', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.352223', 'ticker_sentiment_score': '0.02513', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SBUX', 'relevance_score': '0.506832', 'ticker_sentiment_score': '-0.115706', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.060694', 'ticker_sentiment_score': '0.008006', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.180685', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
149,Is the Options Market Predicting a Spike in Disney  ( DIS )  Stock?,https://www.zacks.com/stock/news/2278395/is-the-options-market-predicting-a-spike-in-disney-dis-stock,20240524T123800,['Zacks Equity Research'],Investors need to pay close attention to Disney (DIS) stock based on the movements in the options market lately.,https://staticx-tuner.zacks.com/images/articles/main/f6/446.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.066553,Neutral,"[{'ticker': 'DIS', 'relevance_score': '0.252987', 'ticker_sentiment_score': '-0.001907', 'ticker_sentiment_label': 'Neutral'}]"
150,Paramount And Disney Grapple With The Rapid Rise Of Streaming,https://www.investors.com/news/technology/paramount-stock-disney-media-streaming/,20240524T123000,"[""Investor's Business Daily"", 'MIKE JUANG']","Paramount, Disney and other legacy media giants are grappling with a change in consumer tastes that's upending the industry. The emerging trend has sent Paramount stock and other shares on a wobbly ride this year.",https://www.investors.com/wp-content/uploads/2024/05/Stock-Paramountpictures-02-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.503496'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.992549'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.069257,Neutral,"[{'ticker': 'NFLX', 'relevance_score': '0.142565', 'ticker_sentiment_score': '-0.042508', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.085833', 'ticker_sentiment_score': '0.121951', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.02866', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MVES', 'relevance_score': '0.02866', 'ticker_sentiment_score': '0.081652', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.02866', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PARA', 'relevance_score': '0.057284', 'ticker_sentiment_score': '0.087003', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WBD', 'relevance_score': '0.057284', 'ticker_sentiment_score': '-0.040992', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CCZ', 'relevance_score': '0.057284', 'ticker_sentiment_score': '0.067155', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'APOS', 'relevance_score': '0.02866', 'ticker_sentiment_score': '0.146172', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.057284', 'ticker_sentiment_score': '0.087003', 'ticker_sentiment_label': 'Neutral'}]"
151,A viral longform video revisits Disney's failed luxury 'Star Wars' hotel,https://www.cnn.com/2024/05/23/travel/star-wars-hotel-disney-jenny-nicholson-cec/index.html,20240523T113000,['AJ Willingham'],"In 2023, Disney closed a highly-publicized luxury hotel on the Walt Disney World property called ""Star Wars: Galactic Starcruiser."" For Disney superfans, it was a time of high drama and schadenfreude as promises about the hotel's immersive world ran aground on the rocky reality of some guests' ...","https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-1239078420.jpg?q=w_1110,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.103541,Neutral,"[{'ticker': 'WBD', 'relevance_score': '0.040011', 'ticker_sentiment_score': '0.145288', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.198059', 'ticker_sentiment_score': '0.201647', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GETY', 'relevance_score': '0.040011', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.040011', 'ticker_sentiment_score': '-0.036801', 'ticker_sentiment_label': 'Neutral'}]"
152,This Walt Disney Analyst Is No Longer Bearish; Here Are Top 5 Upgrades For Tuesday - Walt Disney  ( NYSE:DIS ) ,https://www.benzinga.com/news/24/05/38940297/this-walt-disney-analyst-is-no-longer-bearish-here-are-top-5-upgrades-for-today,20240521T130401,['Avi Kapoor'],"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades and downgrades, please see our analyst ratings page.",https://cdn.benzinga.com/files/images/story/2024/05/21/Walt-Disney.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.341752,Somewhat-Bullish,"[{'ticker': 'INTR', 'relevance_score': '0.397098', 'ticker_sentiment_score': '0.55609', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BCS', 'relevance_score': '0.137671', 'ticker_sentiment_score': '0.226813', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MS', 'relevance_score': '0.137671', 'ticker_sentiment_score': '0.153092', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HPQ', 'relevance_score': '0.271274', 'ticker_sentiment_score': '0.359848', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'EAT', 'relevance_score': '0.397098', 'ticker_sentiment_score': '0.276615', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GLBE', 'relevance_score': '0.397098', 'ticker_sentiment_score': '0.325285', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.271274', 'ticker_sentiment_score': '0.102955', 'ticker_sentiment_label': 'Neutral'}]"
153,"DisneylandForward Approved By City Of Anaheim, Launches Disney Into Next Chapter",https://www.forbes.com/sites/megandubois/2024/05/20/disneylandforward-approved-by-city-of-anaheim-launches-disney-into-next-chapter/,20240520T160010,['Megan duBois'],"DisneylandForward Approved Anaheim, Launches Disney Into Next Chapter Forbes ...",https://imageio.forbes.com/specials-images/imageserve/664b3c72f78f8a9aae06bb2d/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,Forbes,n/a,www.forbes.com,"[{'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}]",0.215922,Somewhat-Bullish,"[{'ticker': 'DIS', 'relevance_score': '0.107978', 'ticker_sentiment_score': '0.046621', 'ticker_sentiment_label': 'Neutral'}]"
154,Analysis: Why Jay Powell really wants to lower interest rates this September | Business,https://www.cnn.com/2024/05/20/investing/premarket-stocks-trading/index.html,20240520T113400,['Nicole Goodkind'],Why Jay Powell really wants to lower interest rates this September ...,"https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-2151006319.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.928139'}, {'topic': 'Financial Markets', 'relevance_score': '0.955357'}]",0.055445,Neutral,"[{'ticker': 'WBD', 'relevance_score': '0.028188', 'ticker_sentiment_score': '0.046547', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DASH', 'relevance_score': '0.028188', 'ticker_sentiment_score': '0.204313', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'RFGPF', 'relevance_score': '0.028188', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UBER', 'relevance_score': '0.084423', 'ticker_sentiment_score': '0.068849', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.028188', 'ticker_sentiment_score': '0.042853', 'ticker_sentiment_label': 'Neutral'}]"
155,Disneyland character performers vote to unionize | Business,https://www.cnn.com/2024/05/19/business/disney-character-performers-vote-union/index.html,20240519T200200,['Eva Rothenberg'],Disneyland character performers vote to unionize ...,"https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-2138346252-1-copy.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.365926'}]",0.214535,Somewhat-Bullish,"[{'ticker': 'WBD', 'relevance_score': '0.181137', 'ticker_sentiment_score': '0.196852', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'RFGPF', 'relevance_score': '0.091162', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.181137', 'ticker_sentiment_score': '0.148009', 'ticker_sentiment_label': 'Neutral'}]"
156,Disneyland's character actors and performers vote to unionize,https://www.foxbusiness.com/markets/disneylands-character-actors-performers-vote-unionize,20240519T180900,['Eric Revell'],"Actors and performers who portray characters like Mickey Mouse, Donald Duck and Cinderella at voted to unionize, the Actors Equity Association announced Saturday night. Cast members at Disneyland Resort first announced their intent to in February and organized under the name Magic United.",https://cf-images.us-east-1.prod.boltdns.net/v1/static/854081161001/c9e0610d-73b8-40a5-9e4e-90ff18c60785/8d96d5fa-e3b2-4428-b29d-3384dbc53dac/1280x720/match/image.jpg,Fox Business News,n/a,www.foxbusiness.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.312055,Somewhat-Bullish,"[{'ticker': 'DIS', 'relevance_score': '0.094762', 'ticker_sentiment_score': '0.243504', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
157,Can I Have Your Attention Please? Netflix Is No Longer Just a Streaming Platform. Here's What the Company Is Building Next.,https://www.fool.com/investing/2024/05/18/netflix-is-no-longer-just-a-streaming-platform/,20240518T151100,['Adam Spatacco'],"Netflix pioneered the streaming movement, but the company's new roadmap could help it leapfrog the competition.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F777447%2Ffriends-cheering-on-tv-couch.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.212035,Somewhat-Bullish,"[{'ticker': 'NFLX', 'relevance_score': '0.850002', 'ticker_sentiment_score': '0.38938', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.045918', 'ticker_sentiment_score': '0.17922', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.045918', 'ticker_sentiment_score': '0.06783', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.045918', 'ticker_sentiment_score': '0.06783', 'ticker_sentiment_label': 'Neutral'}]"
158,E-Comics Market Size to Grow USD 17240 Million by 2029 at a CAGR of 12.5% | Valuates Reports,https://www.benzinga.com/pressreleases/24/05/n38895702/e-comics-market-size-to-grow-usd-17240-million-by-2029-at-a-cagr-of-12-5-valuates-reports,20240517T143000,['PRNewswire'],"BANGALORE, India, May 17, 2024 /PRNewswire/ -- E-Comics Market is Segmented by Type ( Superhero Comics, Detective Comics, Sci-Fi and Fantasy, Dramas and Memoirs, Kids' Comics ) , by Application ( Children, Adults ) .",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.266221,Somewhat-Bullish,"[{'ticker': 'KDKWF', 'relevance_score': '0.033098', 'ticker_sentiment_score': '0.210903', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.033098', 'ticker_sentiment_score': '0.210903', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PINS', 'relevance_score': '0.033098', 'ticker_sentiment_score': '0.184209', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
159,"Globant's  ( GLOB )  Q1 Earnings Meet Estimates, Revenues Up Y/Y",https://www.zacks.com/stock/news/2275282/globants-glob-q1-earnings-meet-estimates-revenues-up-yy,20240517T120900,['Zacks Equity Research'],Globant (GLOB) posts impressive Q1 2024 results owing to its prominent presence in Latin America and expanded market footprint across various growth sectors.,https://staticx-tuner.zacks.com/images/articles/main/a6/60978.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.999986'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.199206,Somewhat-Bullish,"[{'ticker': 'CDNS', 'relevance_score': '0.172097', 'ticker_sentiment_score': '0.22736', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GLOB', 'relevance_score': '0.574608', 'ticker_sentiment_score': '0.214979', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.057767', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BLKB', 'relevance_score': '0.172097', 'ticker_sentiment_score': '0.28226', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.057767', 'ticker_sentiment_score': '0.06396', 'ticker_sentiment_label': 'Neutral'}]"
160,"Former Facebook, Nike DEI Manager Entrusted With 'Doing The Right Thing' Gets Over 5 Years In Prison For $5M Fraud - Nike  ( NYSE:NKE ) ",https://www.benzinga.com/news/24/05/38888707/former-facebook-nike-dei-manager-entrusted-with-doing-the-right-thing-gets-over-5-years-in-prison-fo,20240517T055110,['Benzinga Neuro'],"A former diversity manager at Facebook and Nike has been sentenced to over five years in prison for orchestrating a multi-million dollar fraud scheme. What Happened: Barbara Furlow-Smiles, a Georgia resident, was found guilty of wire fraud in December.",https://cdn.benzinga.com/files/images/story/2024/05/17/Female-Motivational-Speaker-On-Stage--Ta.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",-0.086127,Neutral,"[{'ticker': 'PYPL', 'relevance_score': '0.077593', 'ticker_sentiment_score': '0.088647', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.504646', 'ticker_sentiment_score': '-0.329871', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NKE', 'relevance_score': '0.373751', 'ticker_sentiment_score': '-0.297016', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'DIS', 'relevance_score': '0.077593', 'ticker_sentiment_score': '-0.072844', 'ticker_sentiment_label': 'Neutral'}]"
161,"Why we care so much about the Dow, the stock market's dumbest index | Business",https://edition.cnn.com/2024/05/16/business/dow-40000-history-nightcap/index.html,20240516T144600,['Allison Morrow'],"Why we care so much about the Dow, the stock market's dumbest index CNN International ...","https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-2153243103.jpg?c=16x9&q=h_144,w_256,c_fill",CNN,Economy,edition.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.938793'}]",0.047712,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.060236', 'ticker_sentiment_score': '0.057059', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.060236', 'ticker_sentiment_score': '0.023997', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDNDF', 'relevance_score': '0.060236', 'ticker_sentiment_score': '-0.019014', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WBD', 'relevance_score': '0.060236', 'ticker_sentiment_score': '-0.073', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.12013', 'ticker_sentiment_score': '0.062196', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.060236', 'ticker_sentiment_score': '0.057059', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.060236', 'ticker_sentiment_score': '-0.019014', 'ticker_sentiment_label': 'Neutral'}]"
162,"Why we care so much about the Dow, the stock market's dumbest index | Business",https://www.cnn.com/2024/05/16/business/dow-40000-history-nightcap/index.html,20240516T144600,['Allison Morrow'],"Why we care so much about the Dow, the stock market's dumbest index ...","https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-2153243103.jpg?c=16x9&q=h_144,w_256,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.980716'}]",0.057217,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.059049', 'ticker_sentiment_score': '0.057034', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.059049', 'ticker_sentiment_score': '0.023988', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDNDF', 'relevance_score': '0.059049', 'ticker_sentiment_score': '-0.019007', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WBD', 'relevance_score': '0.059049', 'ticker_sentiment_score': '-0.07299', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.117774', 'ticker_sentiment_score': '0.061662', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UNH', 'relevance_score': '0.059049', 'ticker_sentiment_score': '0.057034', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DIS', 'relevance_score': '0.059049', 'ticker_sentiment_score': '-0.019007', 'ticker_sentiment_label': 'Neutral'}]"
163,"Company News For May 15, 2024",https://www.zacks.com/stock/news/2274627/company-news-for-may-15-2024,20240516T130900,['Zacks Equity Research'],"Companies In The Article Are:DIS, BA,PBR and MNDY.",https://staticx-tuner.zacks.com/images/articles/main/18/1849.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",-0.119628,Neutral,"[{'ticker': 'PBR', 'relevance_score': '0.541149', 'ticker_sentiment_score': '-0.294095', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'BA', 'relevance_score': '0.541149', 'ticker_sentiment_score': '-0.425968', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'DIS', 'relevance_score': '0.541149', 'ticker_sentiment_score': '-0.068707', 'ticker_sentiment_label': 'Neutral'}]"
164,"CHEER AND DANCE TEAMS CELEBRATE THE END OF SEASONS AT THE SUMMIT, THE DANCE SUMMIT AND D2 SUMMIT CHAMPIONSHIPS",https://www.benzinga.com/pressreleases/24/05/n38848069/cheer-and-dance-teams-celebrate-the-end-of-seasons-at-the-summit-the-dance-summit-and-d2-summit-ch,20240515T150800,['PRNewswire'],"MEMPHIS, Tenn., May 15, 2024 /PRNewswire/ -- Varsity Spirit - a division of Varsity Brands and a global leader in cheerleading, dance team and band apparel, camps and competitions, and yearbook - is pleased to announce that the 2024 Summit Championship and Dance Summit Championship took place on ...",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,[],0.567686,Bullish,"[{'ticker': 'DIS', 'relevance_score': '0.044551', 'ticker_sentiment_score': '0.137922', 'ticker_sentiment_label': 'Neutral'}]"
